Spencer,23.194
Gardner,23.251
Stephens,23.308
Payne,23.365
Pierce,23.421
Berry,23.477
Matthews,23.533
Arnold,23.589
Wagner,23.645
Willis,23.700
Ray,23.755
Watkins,23.811
Olson,23.866
Carroll,23.921
Duncan,23.976
Snyder,24.031
Hart,24.086
Cunningham,24.140
Bradley,24.194
Lane,24.247
Andrews,24.301
Ruiz,24.355
Harper,24.408
Fox,24.462
Riley,24.515
Armstrong,24.568
Carpenter,24.621
Weaver,24.673
Greene,24.726
Lawrence,24.779
Elliott,24.831
Chavez,24.883
Sims,24.936
Austin,24.988
Peters,25.040
Kelley,25.092
Franklin,25.143
Lawson,25.195
Fields,25.246
Gutierrez,25.297
Ryan,25.348
Schmidt,25.400
Carr,25.451
Vasquez,25.502
Castillo,25.552
Wheeler,25.603
Chapman,25.653
Oliver,25.703
Montgomery,25.753
Richards,25.802
Williamson,25.851
Johnston,25.900
Banks,25.948
Meyer,25.996
Bishop,26.045
Mccoy,26.093
Howell,26.140
Alvarez,26.188
Morrison,26.235
Hansen,26.283
Fernandez,26.330
Garza,26.377
Harvey,26.424
Little,26.470
Burton,26.516
Stanley,26.562
Nguyen,26.608
George,26.653
Jacobs,26.699
Reid,26.745
Kim,26.790
Fuller,26.835
Lynch,26.880
Dean,26.925
Gilbert,26.970
Garrett,27.015
Romero,27.059
Welch,27.104
Larson,27.148
Frazier,27.192
Burke,27.235
Hanson,27.279
Day,27.322
Mendoza,27.365
Moreno,27.407
Bowman,27.450
Medina,27.492
Fowler,27.535
Brewer,27.577
Hoffman,27.619
Carlson,27.661
Silva,27.703
Pearson,27.744
Holland,27.786
Douglas,27.827
Fleming,27.868
Jensen,27.909
Vargas,27.950
Byrd,27.991
Davidson,28.032
Hopkins,28.072
May,28.113
Terry,28.153
Herrera,28.193
Wade,28.233
Soto,28.273
Walters,28.313
Curtis,28.352
Neal,28.392
Caldwell,28.431
Lowe,28.471
Jennings,28.510
Barnett,28.549
Graves,28.588
Jimenez,28.628
Horton,28.667
Shelton,28.706
Barrett,28.745
Obrien,28.783
Castro,28.822
Sutton,28.860
Gregory,28.899
Mckinney,28.937
Lucas,28.975
Miles,29.013
Craig,29.051
Rodriquez,29.088
Chambers,29.126
Holt,29.163
Lambert,29.200
Fletcher,29.237
Watts,29.274
Bates,29.311
Hale,29.348
Rhodes,29.385
Pena,29.421
Beck,29.458
Newman,29.494
Haynes,29.531
Mcdaniel,29.567
Mendez,29.603
Bush,29.639
Vaughn,29.675
Parks,29.711
Dawson,29.746
Santiago,29.781
Norris,29.817
Hardy,29.852
Love,29.887
Steele,29.921
Curry,29.956
Powers,29.991
Schultz,30.025
Barker,30.060
Guzman,30.094
Page,30.129
Munoz,30.163
Ball,30.197
Keller,30.231
Chandler,30.265
Weber,30.299
Leonard,30.333
Walsh,30.366
Lyons,30.400
Ramsey,30.433
Wolfe,30.466
Schneider,30.499
Mullins,30.532
Benson,30.565
Sharp,30.598
Bowen,30.631
Daniel,30.663
Barber,30.696
Cummings,30.728
Hines,30.760
Baldwin,30.793
Griffith,30.824
Valdez,30.856
Hubbard,30.888
Salazar,30.920
Reeves,30.951
Warner,30.983
Stevenson,31.014
Burgess,31.045
Santos,31.076
Tate,31.107
Cross,31.138
Garner,31.169
Mann,31.200
Mack,31.231
Moss,31.262
Thornton,31.292
Dennis,31.323
Mcgee,31.354
Farmer,31.384
Delgado,31.415
Aguilar,31.445
Vega,31.475
Glover,31.505
Manning,31.535
Cohen,31.566
Harmon,31.596
Rodgers,31.626
Robbins,31.656
Newton,31.686
Todd,31.716
Blair,31.746
Higgins,31.776
Ingram,31.806
Reese,31.836
Cannon,31.865
Strickland,31.895
Townsend,31.925
Potter,31.955
Goodwin,31.984
Walton,32.014
Rowe,32.043
Hampton,32.073
Ortega,32.102
Patton,32.131
Swanson,32.161
Joseph,32.190
Francis,32.219
Goodman,32.248
Maldonado,32.277
Yates,32.305
Becker,32.334
Erickson,32.363
Hodges,32.392
Rios,32.421
Conner,32.449
Adkins,32.478
Webster,32.506
Norman,32.535
Malone,32.563
Hammond,32.591
Flowers,32.620
Cobb,32.648
Moody,32.676
Quinn,32.704
Blake,32.732
Maxwell,32.759
Pope,32.787
Floyd,32.814
Osborne,32.842
Paul,32.869
Mccarthy,32.896
Guerrero,32.924
Lindsey,32.951
Estrada,32.978
Sandoval,33.005
Gibbs,33.032
Tyler,33.059
Gross,33.086
Fitzgerald,33.113
Stokes,33.140
Doyle,33.167
Sherman,33.193
Saunders,33.220
Wise,33.247
Colon,33.274
Gill,33.300
Alvarado,33.327
Greer,33.353
Padilla,33.380
Simon,33.406
Waters,33.432
Nunez,33.459
Ballard,33.485
Schwartz,33.511
Mcbride,33.536
Houston,33.562
Christensen,33.588
Klein,33.614
Pratt,33.640
Briggs,33.666
Parsons,33.692
Mclaughlin,33.717
Zimmerman,33.743
French,33.769
Buchanan,33.794
Moran,33.820
Copeland,33.845
Roy,33.871
Pittman,33.896
Brady,33.922
Mccormick,33.947
Holloway,33.972
Brock,33.998
Poole,34.023
Frank,34.048
Logan,34.073
Owen,34.098
Bass,34.122
Marsh,34.147
Drake,34.172
Wong,34.197
Jefferson,34.221
Park,34.246
Morton,34.271
Abbott,34.295
Sparks,34.320
Patrick,34.344
Norton,34.369
Huff,34.393
Clayton,34.417
Massey,34.442
Lloyd,34.466
Figueroa,34.490
Carson,34.514
Bowers,34.538
Roberson,34.563
Barton,34.587
Tran,34.611
Lamb,34.635
Harrington,34.659
Casey,34.683
Boone,34.706
Cortez,34.730
Clarke,34.754
Mathis,34.778
Singleton,34.801
Wilkins,34.825
Cain,34.849
Bryan,34.872
Underwood,34.896
Hogan,34.920
Mckenzie,34.943
Collier,34.966
Luna,34.990
Phelps,35.013
Mcguire,35.036
Allison,35.059
Bridges,35.083
Wilkerson,35.106
Nash,35.129
Summers,35.152
Atkins,35.175
Wilcox,35.198
Pitts,35.221
Conley,35.244
Marquez,35.267
Burnett,35.290
Richard,35.313
Cochran,35.335
Chase,35.358
Davenport,35.381
Hood,35.404
Gates,35.427
Clay,35.449
Ayala,35.472
Sawyer,35.495
Roman,35.517
Vazquez,35.540
Dickerson,35.562
Hodge,35.585
Acosta,35.607
Flynn,35.630
Espinoza,35.652
Nicholson,35.675
Monroe,35.697
Wolf,35.719
Morrow,35.741
Kirk,35.763
Randall,35.785
Anthony,35.807
Whitaker,35.829
Oconnor,35.851
Skinner,35.873
Ware,35.895
Molina,35.916
Kirby,35.938
Huffman,35.960
Bradford,35.982
Charles,36.003
Gilmore,36.025
Dominguez,36.046
Oneal,36.068
Bruce,36.090
Lang,36.111
Combs,36.132
Kramer,36.154
Heath,36.175
Hancock,36.196
Gallagher,36.218
Gaines,36.239
Shaffer,36.260
Short,36.281
Wiggins,36.302
Mathews,36.323
Mcclain,36.344
Fischer,36.365
Wall,36.386
Small,36.407
Melton,36.428
Hensley,36.449
Bond,36.470
Dyer,36.491
Cameron,36.511
Grimes,36.532
Contreras,36.553
Christian,36.573
Wyatt,36.594
Baxter,36.615
Snow,36.635
Mosley,36.656
Shepherd,36.677
Larsen,36.697
Hoover,36.718
Beasley,36.738
Glenn,36.758
Petersen,36.779
Whitehead,36.799
Meyers,36.819
Keith,36.840
Garrison,36.860
Vincent,36.880
Shields,36.900
Horn,36.920
Savage,36.941
Olsen,36.961
Schroeder,36.981
Hartman,37.001
Woodard,37.021
Mueller,37.041
Kemp,37.061
Deleon,37.081
Booth,37.101
Patel,37.121
Calhoun,37.140
Wiley,37.160
Eaton,37.180
Cline,37.200
Navarro,37.220
Harrell,37.240
Lester,37.259
Humphrey,37.279
Parrish,37.299
Duran,37.318
Hutchinson,37.338
Hess,37.358
Dorsey,37.377
Bullock,37.397
Robles,37.416
Beard,37.436
Dalton,37.455
Avila,37.475
Vance,37.494
Rich,37.514
Blackwell,37.533
York,37.552
Johns,37.572
Blankenship,37.591
Trevino,37.610
Salinas,37.630
Campos,37.649
Pruitt,37.668
Moses,37.688
Callahan,37.707
Golden,37.726
Montoya,37.745
Hardin,37.764
Guerra,37.783
Mcdowell,37.802
Carey,37.821
Stafford,37.840
Gallegos,37.859
Henson,37.878
Wilkinson,37.897
Booker,37.916
Merritt,37.935
Miranda,37.953
Atkinson,37.972
Orr,37.991
Decker,38.010
Hobbs,38.028
Preston,38.047
Tanner,38.066
Knox,38.084
Pacheco,38.103
Stephenson,38.121
Glass,38.140
Rojas,38.158
Serrano,38.176
Marks,38.195
Hickman,38.213
English,38.231
Sweeney,38.249
Strong,38.267
Prince,38.285
Mcclure,38.304
Conway,38.322
Walter,38.340
Roth,38.358
Maynard,38.376
Farrell,38.394
Lowery,38.411
Hurst,38.429
Nixon,38.447
Weiss,38.465
Trujillo,38.483
Ellison,38.500
Sloan,38.518
Juarez,38.536
Winters,38.553
Mclean,38.571
Randolph,38.588
Leon,38.606
Boyer,38.624
Villarreal,38.641
Mccall,38.659
Gentry,38.676
Carrillo,38.694
Kent,38.711
Ayers,38.729
Lara,38.746
Shannon,38.763
Sexton,38.781
Pace,38.798
Hull,38.815
Leblanc,38.833
Browning,38.850
Velasquez,38.867
Leach,38.884
Chang,38.901
House,38.918
Sellers,38.936
Herring,38.953
Noble,38.970
Foley,38.987
Bartlett,39.004
Mercado,39.021
Landry,39.037
Durham,39.054
Walls,39.071
Barr,39.088
Mckee,39.105
Bauer,39.122
Rivers,39.139
Everett,39.155
Bradshaw,39.172
Pugh,39.189
Velez,39.206
Rush,39.222
Estes,39.239
Dodson,39.255
Morse,39.272
Sheppard,39.289
Weeks,39.305
Camacho,39.322
Bean,39.338
Barron,39.355
Livingston,39.371
Middleton,39.388
Spears,39.404
Branch,39.420
Blevins,39.437
Chen,39.453
Kerr,39.469
Mcconnell,39.486
Hatfield,39.502
Harding,39.518
Ashley,39.535
Solis,39.551
Herman,39.567
Frost,39.583
Giles,39.599
Blackburn,39.616
William,39.632
Pennington,39.648
Woodward,39.664
Finley,39.680
Mcintosh,39.696
Koch,39.713
Best,39.729
Solomon,39.745
Mccullough,39.761
Dudley,39.777
Nolan,39.793
Blanchard,39.809
Rivas,39.825
Brennan,39.841
Mejia,39.856
Kane,39.872
Benton,39.888
Joyce,39.904
Buckley,39.920
Haley,39.936
Valentine,39.952
Maddox,39.967
Russo,39.983
Mcknight,39.999
Buck,40.015
Moon,40.030
Mcmillan,40.046
Crosby,40.062
Berg,40.077
Dotson,40.093
Mays,40.109
Roach,40.124
Church,40.140
Chan,40.155
Richmond,40.171
Meadows,40.187
Faulkner,40.202
Oneill,40.218
Knapp,40.233
Kline,40.248
Barry,40.264
Ochoa,40.279
Jacobson,40.295
Gay,40.310
Avery,40.326
Hendricks,40.341
Horne,40.356
Shepard,40.372
Hebert,40.387
Cherry,40.402
Cardenas,40.418
Mcintyre,40.433
Whitney,40.448
Waller,40.463
Holman,40.478
Donaldson,40.494
Cantu,40.509
Terrell,40.524
Morin,40.539
Gillespie,40.555
Fuentes,40.570
Tillman,40.585
Sanford,40.600
Bentley,40.615
Peck,40.630
Key,40.645
Salas,40.660
Rollins,40.676
Gamble,40.691
Dickson,40.706
Battle,40.721
Santana,40.736
Cabrera,40.751
Cervantes,40.766
Howe,40.781
Hinton,40.796
Hurley,40.811
Spence,40.825
Zamora,40.840
Yang,40.855
Mcneil,40.870
Suarez,40.885
Case,40.900
Petty,40.915
Gould,40.929
Mcfarland,40.944
Sampson,40.959
Carver,40.974
Bray,40.989
Rosario,41.003
Macdonald,41.018
Stout,41.033
Hester,41.047
Melendez,41.062
Dillon,41.077
Farley,41.091
Hopper,41.106
Galloway,41.121
Potts,41.135
Bernard,41.150
Joyner,41.164
Stein,41.179
Aguirre,41.193
Osborn,41.208
Mercer,41.222
Bender,41.236
Franco,41.251
Rowland,41.265
Sykes,41.280
Benjamin,41.294
Travis,41.308
Pickett,41.323
Crane,41.337
Sears,41.351
Mayo,41.365
Dunlap,41.379
Hayden,41.394
Wilder,41.408
Mckay,41.422
Coffey,41.436
Mccarty,41.450
Ewing,41.464
Cooley,41.478
Vaughan,41.492
Bonner,41.506
Cotton,41.520
Holder,41.534
Stark,41.548
Ferrell,41.562
Cantrell,41.575
Fulton,41.589
Lynn,41.603
Lott,41.617
Calderon,41.631
Rosa,41.644
Pollard,41.658
Hooper,41.672
Burch,41.686
Mullen,41.700
Fry,41.713
Riddle,41.727
Levy,41.741
David,41.754
Duke,41.768
Odonnell,41.782
Guy,41.795
Michael,41.809
Britt,41.823
Frederick,41.836
Daugherty,41.850
Berger,41.864
Dillard,41.877
Alston,41.891
Jarvis,41.904
Frye,41.918
Riggs,41.932
Chaney,41.945
Odom,41.959
Duffy,41.972
Fitzpatrick,41.986
Valenzuela,41.999
Merrill,42.012
Mayer,42.026
Alford,42.039
Mcpherson,42.053
Acevedo,42.066
Donovan,42.079
Barrera,42.093
Albert,42.106
Cote,42.119
Reilly,42.133
Compton,42.146
Raymond,42.159
Mooney,42.173
Mcgowan,42.186
Craft,42.199
Cleveland,42.212
Clemons,42.226
Wynn,42.239
Nielsen,42.252
Baird,42.265
Stanton,42.278
Snider,42.292
Rosales,42.305
Bright,42.318
Witt,42.331
Stuart,42.344
Hays,42.357
Holden,42.371
Rutledge,42.384
Kinney,42.397
Clements,42.410
Castaneda,42.423
Slater,42.436
Hahn,42.449
Emerson,42.462
Conrad,42.475
Burks,42.488
Delaney,42.501
Pate,42.514
Lancaster,42.527
Sweet,42.540
Justice,42.552
Tyson,42.565
Sharpe,42.578
Whitfield,42.591
Talley,42.604
Macias,42.617
Irwin,42.629
Burris,42.642
Ratliff,42.655
Mccray,42.668
Madden,42.681
Kaufman,42.693
Beach,42.706
Goff,42.719
Cash,42.732
Bolton,42.744
Mcfadden,42.757
Levine,42.770
Good,42.782
Byers,42.795
Kirkland,42.808
Kidd,42.821
Workman,42.833
Carney,42.846
Dale,42.859
Mcleod,42.871
Holcomb,42.884
England,42.896
Finch,42.909
Head,42.921
Burt,42.934
Hendrix,42.946
Sosa,42.959
Haney,42.971
Franks,42.984
Sargent,42.996
Nieves,43.009
Downs,43.021
Rasmussen,43.033
Bird,43.046
Hewitt,43.058
Lindsay,43.071
Le,43.083
Foreman,43.095
Valencia,43.108
Oneil,43.120
Delacruz,43.132
Vinson,43.145
Dejesus,43.157
Hyde,43.169
Forbes,43.182
Gilliam,43.194
Guthrie,43.206
Wooten,43.218
Huber,43.231
Barlow,43.243
Boyle,43.255
Mcmahon,43.267
Buckner,43.279
Rocha,43.291
Puckett,43.303
Langley,43.315
Knowles,43.328
Cooke,43.340
Velazquez,43.352
Whitley,43.364
Noel,43.376
Vang,43.388
Shea,43.399
Rouse,43.411
Hartley,43.423
Mayfield,43.435
Elder,43.447
Rankin,43.459
Hanna,43.471
Cowan,43.483
Lucero,43.495
Arroyo,43.507
Slaughter,43.519
Haas,43.531
Oconnell,43.542
Minor,43.554
Kendrick,43.566
Shirley,43.578
Kendall,43.590
Boucher,43.602
Archer,43.613
Boggs,43.625
Odell,43.637
Dougherty,43.649
Andersen,43.661
Newell,43.672
Crowe,43.684
Wang,43.696
Friedman,43.708
Bland,43.719
Swain,43.731
Holley,43.743
Felix,43.754
Pearce,43.766
Childs,43.778
Yarbrough,43.789
Galvan,43.801
Proctor,43.812
Meeks,43.824
Lozano,43.836
Mora,43.847
Rangel,43.859
Bacon,43.870
Villanueva,43.882
Schaefer,43.893
Rosado,43.905
Helms,43.917
Boyce,43.928
Goss,43.940
Stinson,43.951
Smart,43.963
Lake,43.974
Ibarra,43.986
Hutchins,43.997
Covington,44.009
Reyna,44.020
Gregg,44.032
Werner,44.043
Crowley,44.054
Hatcher,44.066
Mackey,44.077
Bunch,44.089
Womack,44.100
Polk,44.111
Jamison,44.123
Dodd,44.134
Childress,44.146
Childers,44.157
Camp,44.168
Villa,44.180
Dye,44.191
Springer,44.202
Mahoney,44.214
Dailey,44.225
Belcher,44.236
Lockhart,44.248
Griggs,44.259
Costa,44.270
Connor,44.281
Brandt,44.293
Winter,44.304
Walden,44.315
Moser,44.326
Tracy,44.338
Tatum,44.349
Mccann,44.360
Akers,44.371
Lutz,44.382
Pryor,44.393
Law,44.404
Orozco,44.415
Mcallister,44.427
Lugo,44.438
Davies,44.449
Shoemaker,44.460
Madison,44.471
Rutherford,44.482
Newsome,44.493
Magee,44.504
Chamberlain,44.515
Blanton,44.526
Simms,44.537
Godfrey,44.548
Flanagan,44.559
Crum,44.570
Cordova,44.581
Escobar,44.592
Downing,44.603
Sinclair,44.614
Donahue,44.625
Krueger,44.636
Mcginnis,44.647
Gore,44.658
Farris,44.669
Webber,44.680
Corbett,44.691
Andrade,44.701
Starr,44.712
Lyon,44.723
Yoder,44.734
Hastings,44.745
Mcgrath,44.756
Spivey,44.767
Krause,44.778
Harden,44.788
Crabtree,44.799
Kirkpatrick,44.810
Hollis,44.821
Brandon,44.832
Arrington,44.843
Ervin,44.853
Clifton,44.864
Ritter,44.875
Mcghee,44.886
Bolden,44.897
Maloney,44.907
Gagnon,44.918
Dunbar,44.929
Ponce,44.940
Pike,44.950
Mayes,44.961
Heard,44.972
Beatty,44.983
Mobley,44.993
Kimball,45.004
Butts,45.015
Montes,45.026
Herbert,45.036
Grady,45.047
Eldridge,45.058
Braun,45.068
Hamm,45.079
Gibbons,45.090
Seymour,45.100
Moyer,45.111
Manley,45.122
Herron,45.132
Plummer,45.143
Elmore,45.153
Cramer,45.164
Gary,45.175
Rucker,45.185
Hilton,45.196
Blue,45.206
Pierson,45.217
Fontenot,45.227
Field,45.238
Rubio,45.248
Grace,45.259
Goldstein,45.269
Elkins,45.280
Wills,45.290
Novak,45.301
John,45.311
Hickey,45.322
Worley,45.332
Gorman,45.343
Katz,45.353
Dickinson,45.364
Broussard,45.374
Fritz,45.384
Woodruff,45.395
Crow,45.405
Christopher,45.416
Britton,45.426
Forrest,45.436
Nance,45.447
Lehman,45.457
Bingham,45.467
Zuniga,45.478
Whaley,45.488
Shafer,45.498
Coffman,45.509
Steward,45.519
Delarosa,45.529
Nix,45.540
Neely,45.550
Numbers,45.560
Mata,45.571
Manuel,45.581
Davila,45.591
Mccabe,45.601
Kessler,45.612
Emery,45.622
Bowling,45.632
Hinkle,45.643
Welsh,45.653
Pagan,45.663
Goldberg,45.673
Goins,45.683
Crouch,45.694
Cuevas,45.704
Quinones,45.714
Mcdermott,45.724
Hendrickson,45.734
Samuels,45.745
Denton,45.755
Bergeron,45.765
Lam,45.775
Ivey,45.785
Locke,45.795
Haines,45.805
Thurman,45.815
Snell,45.825
Hoskins,45.836
Byrne,45.846
Milton,45.856
Winston,45.866
Arthur,45.876
Arias,45.886
Stanford,45.896
Roe,45.906
Corbin,45.916
Beltran,45.926
Chappell,45.936
Hurt,45.946
Downey,45.956
Dooley,45.966
Tuttle,45.976
Couch,45.986
Payton,45.996
Mcelroy,46.006
Crockett,46.016
Groves,46.026
Clement,46.036
Leslie,46.046
Cartwright,46.055
Dickey,46.065
Mcgill,46.075
Dubois,46.085
Muniz,46.095
Erwin,46.105
Self,46.115
Tolbert,46.125
Dempsey,46.134
Cisneros,46.144
Sewell,46.154
Latham,46.164
Garland,46.174
Vigil,46.183
Tapia,46.193
Sterling,46.203
Rainey,46.213
Norwood,46.223
Lacy,46.232
Stroud,46.242
Meade,46.252
Amos,46.262
Tipton,46.271
Lord,46.281
Kuhn,46.291
Hilliard,46.301
Bonilla,46.311
Teague,46.320
Courtney,46.330
Gunn,46.340
Ho,46.349
Greenwood,46.359
Correa,46.369
Reece,46.378
Weston,46.388
Poe,46.398
Trent,46.407
Pineda,46.417
Phipps,46.427
Frey,46.436
Kaiser,46.446
Ames,46.456
Paige,46.465
Gunter,46.475
Schmitt,46.484
Milligan,46.494
Espinosa,46.503
Carlton,46.513
Bowden,46.523
Vickers,46.532
Lowry,46.542
Pritchard,46.551
Costello,46.561
Piper,46.570
Mcclellan,46.580
Lovell,46.589
Drew,46.599
Sheehan,46.608
Quick,46.617
Hatch,46.627
Dobson,46.636
Singh,46.646
Jeffries,46.655
Hollingsworth,46.665
Sorensen,46.674
Meza,46.684
Fink,46.693
Donnelly,46.702
Burrell,46.712
Bruno,46.721
Tomlinson,46.731
Colbert,46.740
Billings,46.749
Ritchie,46.759
Helton,46.768
Sutherland,46.777
Peoples,46.787
Mcqueen,46.796
Gaston,46.806
Thomason,46.815
Mckinley,46.824
Givens,46.834
Crocker,46.843
Vogel,46.852
Robison,46.862
Dunham,46.871
Coker,46.880
Swartz,46.890
Keys,46.899
Lilly,46.908
Ladner,46.917
Hannah,46.927
Willard,46.936
Richter,46.945
Hargrove,46.955
Edmonds,46.964
Brantley,46.973
Albright,46.982
Murdock,46.992
Boswell,47.001
Muller,47.010
Quintero,47.019
Padgett,47.028
Kenney,47.038
Daly,47.047
Connolly,47.056
Pierre,47.065
Inman,47.074
Quintana,47.084
Lund,47.093
Barnard,47.102
Villegas,47.111
Simons,47.120
Land,47.129
Huggins,47.138
Tidwell,47.148
Sanderson,47.157
Bullard,47.166
Mcclendon,47.175
Duarte,47.184
Draper,47.193
Meredith,47.202
Marrero,47.211
Dwyer,47.220
Abrams,47.230
Stover,47.239
Goode,47.248
Fraser,47.257
Crews,47.266
Bernal,47.275
Smiley,47.284
Godwin,47.293
Fish,47.302
Conklin,47.311
Mcneal,47.320
Baca,47.329
Esparza,47.338
Crowder,47.347
Bower,47.356
Nicholas,47.365
Chung,47.374
Brewster,47.383
Mcneill,47.392
Dick,47.401
Rodrigues,47.409
Leal,47.418
Coates,47.427
Raines,47.436
Mccain,47.445
Mccord,47.454
Miner,47.463
Holbrook,47.472
Swift,47.481
Dukes,47.489
Carlisle,47.498
Aldridge,47.507
Ackerman,47.516
Starks,47.525
Ricks,47.533
Holliday,47.542
Ferris,47.551
Hairston,47.560
Sheffield,47.569
Lange,47.577
Fountain,47.586
Marino,47.595
Doss,47.604
Betts,47.612
Kaplan,47.621
Carmichael,47.630
Bloom,47.639
Ruffin,47.647
Penn,47.656
Kern,47.665
Bowles,47.673
Sizemore,47.682
Larkin,47.691
Dupree,47.699
Jewell,47.708
Silver,47.717
Seals,47.726
Metcalf,47.734
Hutchison,47.743
Henley,47.751
Farr,47.760
Castle,47.769
Mccauley,47.777
Hankins,47.786
Gustafson,47.795
Deal,47.803
Curran,47.812
Ash,47.821
Waddell,47.829
Ramey,47.838
Cates,47.847
Pollock,47.855
Major,47.864
Irvin,47.872
Cummins,47.881
Messer,47.890
Heller,47.898
Dewitt,47.907
Lin,47.915
Funk,47.924
Cornett,47.932
Palacios,47.941
Galindo,47.949
Cano,47.958
Hathaway,47.966
Singer,47.975
Pham,47.983
Enriquez,47.992
Aaron,48.000
Salgado,48.009
Pelletier,48.017
Painter,48.026
Wiseman,48.034
Blount,48.043
Hand,48.051
Feliciano,48.059
Temple,48.068
Houser,48.076
Doherty,48.085
Mead,48.093
Mcgraw,48.101
Toney,48.110
Swan,48.118
Melvin,48.126
Capps,48.135
Blanco,48.143
Blackmon,48.152
Wesley,48.160
Thomson,48.168
Mcmanus,48.177
Fair,48.185
Burkett,48.193
Post,48.202
Gleason,48.210
Rudolph,48.218
Ott,48.227
Dickens,48.235
Cormier,48.243
Voss,48.251
Rushing,48.260
Rosenberg,48.268
Hurd,48.276
Dumas,48.285
Benitez,48.293
Arellano,48.301
Story,48.309
Marin,48.318
Caudill,48.326
Bragg,48.334
Jaramillo,48.343
Huerta,48.351
Gipson,48.359
Colvin,48.367
Biggs,48.376
Vela,48.384
Platt,48.392
Cassidy,48.400
Tompkins,48.408
Mccollum,48.417
Kay,48.425
Gabriel,48.433
Dolan,48.441
Daley,48.450
Crump,48.458
Street,48.466
Sneed,48.474
Kilgore,48.482
Grove,48.491
Grimm,48.499
Davison,48.507
Brunson,48.515
Prater,48.523
Marcum,48.531
Devine,48.540
Kyle,48.548
Dodge,48.556
Stratton,48.564
Rosas,48.572
Choi,48.580
Tripp,48.589
Ledbetter,48.597
Lay,48.605
Hightower,48.613
Haywood,48.621
Feldman,48.629
Epps,48.637
Yeager,48.645
Posey,48.653
Sylvester,48.662
Scruggs,48.670
Cope,48.678
Stubbs,48.686
Richey,48.694
Overton,48.702
Trotter,48.710
Sprague,48.718
Cordero,48.726
Butcher,48.734
Burger,48.742
Stiles,48.750
Burgos,48.758
Woodson,48.766
Horner,48.774
Bassett,48.782
Purcell,48.790
Haskins,48.798
Gee,48.806
Akins,48.814
Abraham,48.823
Hoyt,48.830
Ziegler,48.838
Spaulding,48.846
Hadley,48.854
Grubbs,48.862
Sumner,48.870
Murillo,48.878
Zavala,48.886
Shook,48.894
Lockwood,48.902
Jarrett,48.910
Driscoll,48.918
Dahl,48.926
Thorpe,48.934
Sheridan,48.942
Redmond,48.949
Putnam,48.957
Mcwilliams,48.965
Mcrae,48.973
Cornell,48.981
Felton,48.989
Romano,48.997
Joiner,49.005
Sadler,49.012
Hedrick,49.020
Hager,49.028
Hagen,49.036
Fitch,49.044
Coulter,49.052
Thacker,49.059
Mansfield,49.067
